subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-06, trial53, 01, Ben Affleck, ID01_IM01.bmp, (-300, 300), Patrick Dempsey, (550, -100), Keanu Reeves, (-550, -100), George Clooney, (300, 300), Brad Pitt, (0, -400), Ben Affleck, [-267.  278.], 1, 2.3223822999279946
sub-06, trial19, 01, Ben Affleck, ID01_IM04.bmp, (-550, -100), Justin Timberlake, (550, -100), George Clooney, (300, 300), Hugh Jackman, (-300, 300), Elijah Wood, (0, -400), Ben Affleck, [-472. -121.], 1, 1.139251499902457
sub-06, trial35, 06, Elijah Wood, ID06_IM02.bmp, (300, 300), Leonardo DiCaprio, (0, -400), Orlando Bloom, (-300, 300), Brad Pitt, (-550, -100), Robert Downey Jr, (550, -100), Elijah Wood, [175. 265.], 1, 1.7868838000576943
sub-06, trial12, 09, Justin Timberlake, ID09_IM03.bmp, (550, -100), Daniel Radcliffe, (-550, -100), George Clooney, (300, 300), Robert Downey Jr, (-300, 300), Daniel Craig, (0, -400), Justin Timberlake, [462. -94.], 1, 1.297319799894467
sub-06, trial34, 13, Orlando Bloom, ID13_IM04.bmp, (550, -100), Daniel Craig, (-300, 300), Daniel Radcliffe, (-550, -100), Robert Downey Jr, (0, -400), Elijah Wood, (300, 300), Orlando Bloom, [415. -57.], 1, 2.059939800063148
sub-06, trial66, 12, Matt Damon, ID12_IM03.bmp, (300, 300), Justin Timberlake, (-550, -100), Ben Affleck, (550, -100), Patrick Dempsey, (-300, 300), Keanu Reeves, (0, -400), Matt Damon, [255. 303.], 1, 2.6476808001752943
sub-06, trial37, 16, Robert Pattinson, ID16_IM03.bmp, (-300, 300), Ben Affleck, (300, 300), Brad Pitt, (550, -100), Robert Downey Jr, (-550, -100), Orlando Bloom, (0, -400), Robert Pattinson, [-235.  272.], 1, 1.1718812000472099
sub-06, trial15, 05, Daniel Radcliffe, ID05_IM04.bmp, (550, -100), Robert Pattinson, (-300, 300), Orlando Bloom, (300, 300), Patrick Dempsey, (0, -400), Ben Affleck, (-550, -100), Daniel Radcliffe, [ 412. -104.], 1, 0.8907878000754863
sub-06, trial43, 15, Robert Downey Jr, ID15_IM04.bmp, (300, 300), Ben Affleck, (-300, 300), Justin Timberlake, (0, -400), Keanu Reeves, (-550, -100), Ben Stiller, (550, -100), Robert Downey Jr, [213. 308.], 1, 1.6530248001217842
sub-06, trial3, 14, Patrick Dempsey, ID14_IM04.bmp, (-550, -100), Elijah Wood, (300, 300), Daniel Radcliffe, (550, -100), Ben Stiller, (0, -400), Matt Damon, (-300, 300), Patrick Dempsey, [-458.  -80.], 1, 1.664631700143218
sub-06, trial42, 08, Hugh Jackman, ID08_IM04.bmp, (-550, -100), Ben Stiller, (550, -100), Ryan Gosling, (300, 300), Robert Pattinson, (-300, 300), Brad Pitt, (0, -400), Hugh Jackman, [-442. -101.], 1, 2.107952400110662
sub-06, trial58, 04, Daniel Craig, ID04_IM01.bmp, (-550, -100), Hugh Jackman, (0, -400), George Clooney, (300, 300), Ben Stiller, (550, -100), Robert Downey Jr, (-300, 300), Daniel Craig, [-439.  -96.], 1, 0.8848783001303673
sub-06, trial47, 03, Brad Pitt, ID03_IM03.bmp, (300, 300), Daniel Radcliffe, (0, -400), Ben Stiller, (-300, 300), Ben Affleck, (-550, -100), Orlando Bloom, (550, -100), Brad Pitt, [326. 327.], 1, 1.7756197999697179
sub-06, trial49, 04, Daniel Craig, ID04_IM02.bmp, (300, 300), Patrick Dempsey, (-550, -100), George Clooney, (0, -400), Justin Timberlake, (550, -100), Ryan Reynolds, (-300, 300), Daniel Craig, [244. 279.], 1, 2.911163399927318
sub-06, trial31, 09, Justin Timberlake, ID09_IM02.bmp, (550, -100), Robert Pattinson, (300, 300), Leonardo DiCaprio, (0, -400), Hugh Jackman, (-550, -100), Ryan Gosling, (-300, 300), Justin Timberlake, [404. -93.], 1, 1.6401557000353932
sub-06, trial67, 02, Ben Stiller, ID02_IM02.bmp, (-300, 300), Orlando Bloom, (300, 300), Ben Affleck, (-550, -100), Leonardo DiCaprio, (550, -100), Keanu Reeves, (0, -400), Ben Stiller, [-280.  308.], 1, 1.6915394000243396
sub-06, trial44, 03, Brad Pitt, ID03_IM04.bmp, (0, -400), Elijah Wood, (-300, 300), Matt Damon, (300, 300), Hugh Jackman, (550, -100), Ryan Gosling, (-550, -100), Brad Pitt, [  58. -403.], 1, 1.2943835000041872
sub-06, trial13, 11, Leonardo DiCaprio, ID11_IM04.bmp, (-550, -100), Ben Stiller, (300, 300), Daniel Craig, (-300, 300), Robert Downey Jr, (550, -100), Matt Damon, (0, -400), Leonardo DiCaprio, [-404. -125.], 1, 1.0964101999998093
