subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-09, trial39, 05, Daniel Radcliffe, ID05_IM03.bmp, (550, -100), Ben Affleck, (-550, -100), Patrick Dempsey, (300, 300), Daniel Craig, (-300, 300), Robert Pattinson, (0, -400), Daniel Radcliffe, [450. -76.], 1, 2.4682577999774367
sub-09, trial40, 08, Hugh Jackman, ID08_IM04.bmp, (-300, 300), Matt Damon, (550, -100), Keanu Reeves, (0, -400), Orlando Bloom, (-550, -100), Justin Timberlake, (300, 300), Hugh Jackman, [-235.  283.], 1, 4.534373199800029
sub-09, trial29, 15, Robert Downey Jr, ID15_IM01.bmp, (-550, -100), Robert Pattinson, (550, -100), Orlando Bloom, (300, 300), Matt Damon, (0, -400), Elijah Wood, (-300, 300), Robert Downey Jr, [-423.  -96.], 1, 1.2950505998451263
sub-09, trial32, 05, Daniel Radcliffe, ID05_IM04.bmp, (-550, -100), Leonardo DiCaprio, (550, -100), Ben Affleck, (-300, 300), Hugh Jackman, (0, -400), Robert Downey Jr, (300, 300), Daniel Radcliffe, [-453.  -91.], 1, 1.9296330998186022
sub-09, trial16, 13, Orlando Bloom, ID13_IM02.bmp, (-550, -100), Robert Pattinson, (550, -100), Matt Damon, (0, -400), Ben Stiller, (-300, 300), Ryan Reynolds, (300, 300), Robert Pattinson, [520. -90.], 0, 2.3633144998457283
sub-09, trial52, 11, Leonardo DiCaprio, ID11_IM02.bmp, (0, -400), Daniel Radcliffe, (300, 300), George Clooney, (-550, -100), Ryan Gosling, (-300, 300), Ben Affleck, (550, -100), Leonardo DiCaprio, [  75. -395.], 1, 2.305895699886605
sub-09, trial58, 06, Elijah Wood, ID06_IM04.bmp, (-300, 300), Ryan Reynolds, (0, -400), Hugh Jackman, (300, 300), Daniel Craig, (-550, -100), Patrick Dempsey, (550, -100), Elijah Wood, [-277.  299.], 1, 1.7876279999036342
sub-09, trial14, 14, Patrick Dempsey, ID14_IM04.bmp, (-550, -100), Orlando Bloom, (550, -100), Robert Downey Jr, (300, 300), Ryan Reynolds, (-300, 300), George Clooney, (0, -400), idk, [-104.   69.], 0, 5.154261900112033
sub-09, trial51, 13, Orlando Bloom, ID13_IM04.bmp, (300, 300), Ryan Gosling, (0, -400), Hugh Jackman, (-300, 300), Patrick Dempsey, (-550, -100), Keanu Reeves, (550, -100), idk, [-111.   50.], 0, 0.9536653999239206
sub-09, trial9, 13, Orlando Bloom, ID13_IM03.bmp, (300, 300), Ben Stiller, (-300, 300), Leonardo DiCaprio, (0, -400), Ben Affleck, (-550, -100), Hugh Jackman, (550, -100), Orlando Bloom, [206. 314.], 1, 2.0571071999147534
sub-09, trial36, 08, Hugh Jackman, ID08_IM03.bmp, (-550, -100), Robert Pattinson, (0, -400), Ryan Gosling, (300, 300), Daniel Radcliffe, (-300, 300), Ryan Reynolds, (550, -100), idk, [-24.  67.], 0, 2.7970496001653373
sub-09, trial62, 13, Orlando Bloom, ID13_IM01.bmp, (0, -400), Brad Pitt, (-300, 300), Hugh Jackman, (300, 300), Robert Downey Jr, (550, -100), Justin Timberlake, (-550, -100), Orlando Bloom, [ -19. -418.], 1, 3.2831222000531852
sub-09, trial27, 07, George Clooney, ID07_IM03.bmp, (-550, -100), Hugh Jackman, (550, -100), Justin Timberlake, (300, 300), Elijah Wood, (0, -400), Ben Affleck, (-300, 300), George Clooney, [-482. -115.], 1, 2.48523180000484
sub-09, trial50, 10, Keanu Reeves, ID10_IM01.bmp, (-300, 300), Leonardo DiCaprio, (550, -100), Ryan Reynolds, (0, -400), Ryan Gosling, (300, 300), Daniel Craig, (-550, -100), idk, [-99.  38.], 0, 2.4084166998509318
sub-09, trial63, 10, Keanu Reeves, ID10_IM03.bmp, (-300, 300), Ryan Gosling, (300, 300), Robert Downey Jr, (550, -100), Robert Pattinson, (0, -400), Daniel Craig, (-550, -100), familiar face, [ -40. -106.], 1, 4.28473350009881
subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-09, trial51, 16, Robert Pattinson, ID16_IM04.bmp, (550, -100), Ben Stiller, (-300, 300), Daniel Craig, (0, -400), Hugh Jackman, (-550, -100), Robert Downey Jr, (300, 300), Robert Pattinson, [ 440. -110.], 1, 2.02512659993954
sub-09, trial60, 13, Orlando Bloom, ID13_IM03.bmp, (-550, -100), Patrick Dempsey, (0, -400), Robert Pattinson, (-300, 300), George Clooney, (300, 300), Daniel Radcliffe, (550, -100), Orlando Bloom, [-413.  -95.], 1, 1.0380790999624878
sub-09, trial53, 02, Ben Stiller, ID02_IM01.bmp, (0, -400), Matt Damon, (-300, 300), Robert Pattinson, (550, -100), Justin Timberlake, (300, 300), Daniel Radcliffe, (-550, -100), Ben Stiller, [ -88. -397.], 1, 1.8991880000103265
