subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-04, trial69, 08, Hugh Jackman, ID08_IM03.bmp, (0, -400), Elijah Wood, (-550, -100), Matt Damon, (550, -100), Robert Pattinson, (-300, 300), Daniel Craig, (300, 300), idk, [12. 71.], 0, 0.575573000125587
sub-04, trial30, 05, Daniel Radcliffe, ID05_IM04.bmp, (0, -400), Brad Pitt, (550, -100), Keanu Reeves, (300, 300), Ryan Reynolds, (-550, -100), Ryan Gosling, (-300, 300), familiar face, [ 89. -97.], 1, 9.375913799973205
sub-04, trial67, 01, Ben Affleck, ID01_IM01.bmp, (300, 300), Robert Downey Jr, (-300, 300), Leonardo DiCaprio, (0, -400), Patrick Dempsey, (550, -100), Justin Timberlake, (-550, -100), idk, [45. 41.], 0, 0.8385648999828845
sub-04, trial42, 10, Keanu Reeves, ID10_IM02.bmp, (300, 300), Ben Stiller, (-300, 300), Daniel Craig, (-550, -100), Robert Downey Jr, (550, -100), Brad Pitt, (0, -400), idk, [45. 41.], 0, 0.5615552000235766
sub-04, trial8, 05, Daniel Radcliffe, ID05_IM02.bmp, (-300, 300), Elijah Wood, (-550, -100), Justin Timberlake, (550, -100), Matt Damon, (0, -400), Hugh Jackman, (300, 300), Daniel Radcliffe, [-290.  295.], 1, 3.3385647998657078
sub-04, trial61, 05, Daniel Radcliffe, ID05_IM01.bmp, (300, 300), Keanu Reeves, (-300, 300), Patrick Dempsey, (-550, -100), Leonardo DiCaprio, (0, -400), Robert Pattinson, (550, -100), Daniel Radcliffe, [239. 304.], 1, 3.546658599982038
sub-04, trial26, 12, Matt Damon, ID12_IM02.bmp, (550, -100), Robert Downey Jr, (0, -400), Ben Stiller, (-300, 300), Elijah Wood, (-550, -100), Justin Timberlake, (300, 300), idk, [52. 46.], 0, 1.4911261999513954
sub-04, trial21, 14, Patrick Dempsey, ID14_IM02.bmp, (300, 300), Robert Downey Jr, (-300, 300), Ben Stiller, (550, -100), Ryan Gosling, (-550, -100), Ryan Reynolds, (0, -400), idk, [52. 46.], 0, 1.0760333999060094
sub-04, trial16, 12, Matt Damon, ID12_IM03.bmp, (550, -100), Patrick Dempsey, (0, -400), Ryan Gosling, (-300, 300), George Clooney, (300, 300), Hugh Jackman, (-550, -100), idk, [52. 46.], 0, 0.7029150000307709
sub-04, trial72, 10, Keanu Reeves, ID10_IM01.bmp, (0, -400), Daniel Craig, (300, 300), Orlando Bloom, (550, -100), Elijah Wood, (-300, 300), Patrick Dempsey, (-550, -100), idk, [52. 46.], 0, 0.28093560016714036
